player_id,player_name,position,team,projected_points,confidence,prev_season_points,prev_season_games,age,overall_rank,position_rank,tier,tier_label
00-0038667,Elijah Cooks,WR,PHI,192.7978689819363,Low,,,26.9,342.0,234.0,,Deep League
00-0034406,Deon Cain,WR,BUF,192.78851160624748,Low,,,29.1,360.0,252.0,,Deep League
00-0039591,Latreal Jones,WR,TB,191.8924627416717,Low,,,26.6,361.0,253.0,,Deep League
00-0038455,Sean Ryan,WR,BAL,191.8924627416717,Low,,,26.6,361.0,253.0,,Deep League
00-0037355,Braylon Sanders,WR,NE,191.8924627416717,Low,,,26.6,361.0,253.0,5.0,Deep League
00-0037508,Justin Hall,WR,MIN,191.8924627416717,Low,,,26.6,361.0,253.0,,Deep League
00-0038492,Jason Brownlee,WR,KC,191.8924627416717,Low,,,26.6,361.0,253.0,,Deep League
00-0035164,Cody Thompson,WR,TB,190.33546842789755,Low,,,29.6,368.0,258.0,,Deep League
00-0035621,Nsimba Webster,WR,CHI,190.33546842789755,Low,,,29.6,368.0,258.0,,Deep League
00-0035529,Hakeem Butler,WR,CIN,190.33546842789755,Low,,,29.3,368.0,258.0,,Deep League
00-0035662,Marquise Brown,WR,KC,186.64984469905434,High,245.20000171661377,13.0,28.2,373.0,261.0,,Deep League
00-0037741,Jahan Dotson,WR,PHI,186.58534041639263,High,243.3000030517578,17.0,25.4,374.0,262.0,,Deep League
00-0039052,Trey Palmer,WR,TB,185.2196851469656,High,201.3999993801117,19.0,24.4,375.0,263.0,,Deep League
00-0036259,Jauan Jennings,WR,SF,183.4420453044487,High,149.3400022611022,15.0,28.1,376.0,264.0,,Deep League
00-0036936,Rondale Moore,WR,ATL,182.21365112029608,High,169.4000015258789,8.0,25.2,377.0,265.0,,Deep League
00-0038544,Quentin Johnston,WR,LAC,182.11552977184976,High,172.50000232458115,17.0,24.0,378.0,266.0,,Deep League
00-0033009,Tyler Boyd,WR,TEN,178.35997716355666,High,277.3000046014786,17.0,30.8,379.0,267.0,,Deep League
00-0039062,Jonathan Mingo,WR,DAL,174.95890475405358,High,170.29999923706055,15.0,24.4,385.0,268.0,,Deep League
00-0034764,Michael Gallup,WR,LV,172.9430083078153,High,216.0,16.0,29.5,386.0,269.0,,Deep League
00-0032775,Demarcus Robinson,WR,LA,171.90898473409607,High,164.79999995231628,9.0,30.9,387.0,270.0,,Deep League
00-0031547,DeVante Parker,WR,PHI,171.58307894451065,High,174.4000015258789,12.0,32.6,389.0,271.0,,Deep League
00-0036849,Tutu Atwell,WR,LA,170.78878844369237,High,210.70000219345093,15.0,25.9,390.0,272.0,,Deep League
00-0033943,Josh Reynolds,WR,JAX,170.10725391674995,High,269.0,19.0,30.5,392.0,273.0,,Deep League
00-0036550,Rashod Bateman,WR,BAL,165.88384705688213,High,162.09999930858612,17.0,25.8,395.0,274.0,,Deep League
00-0032977,Rashard Higgins,WR,CLE,164.38812575821228,High,236.5,14.0,30.9,397.0,275.0,,Deep League
00-0031373,Martavis Bryant,WR,WAS,163.1796911975278,High,259.2999985218048,16.0,33.7,400.0,276.0,,Deep League
00-0033555,Mack Hollins,WR,BUF,161.79323070049261,High,79.10000038146973,9.0,32.0,402.0,277.0,,Deep League
00-0030431,Robert Woods,WR,HOU,161.49029509539776,High,183.50000303983688,15.0,33.4,403.0,278.0,,Deep League
00-0036219,Marquez Callaway,WR,TB,160.22913444364048,High,252.8000030517578,17.0,27.4,405.0,279.0,,Deep League
00-0036326,Chase Claypool,WR,BUF,153.70097630862307,High,210.14000085741282,15.0,27.2,409.0,280.0,5.0,Deep League
00-0033891,Zay Jones,WR,ARI,151.10310527500346,High,143.10000228881836,9.0,30.4,410.0,281.0,,Deep League
00-0032464,Kalif Raymond,WR,DET,149.59748285600352,High,175.4000015258789,17.0,31.1,412.0,282.0,,Deep League
00-0035602,Alex Bachman,WR,LV,147.0597572937319,Medium,0.19999998807907104,1.0,29.3,415.0,283.0,5.0,Deep League
00-0037666,Jalen Tolbert,WR,DAL,146.5337233863051,High,106.80000114440918,14.0,26.5,416.0,284.0,,Deep League
00-0033591,Noah Brown,WR,WAS,145.16054203153166,High,175.60000076144934,11.0,29.7,417.0,285.0,,Deep League
00-0034521,Allen Lazard,WR,NYJ,143.99971392805614,High,111.60000038146973,13.0,29.7,418.0,286.0,5.0,Deep League
00-0033466,Isaiah McKenzie,WR,MIA,143.04137063473163,High,223.79999923706055,16.0,30.4,420.0,287.0,,Deep League
00-0038563,Tre Tucker,WR,LV,139.93167403379584,High,121.30000257492065,13.0,24.5,424.0,288.0,,Deep League
00-0033857,JuJu Smith-Schuster,WR,KC,138.0865331612863,High,117.5,11.0,28.8,427.0,289.0,,Deep League
00-0036182,Nick Westbrook-Ikhine,WR,TEN,137.01474386471423,High,143.0,13.0,28.4,429.0,290.0,,Deep League
00-0034765,Tre'Quan Smith,WR,DET,136.10520107767806,High,153.70000076293945,10.0,29.7,432.0,291.0,,Deep League
00-0038938,Jalin Hyatt,WR,NYG,135.28545374033592,Medium,105.80000305175781,13.0,23.9,434.0,292.0,,Deep League
00-0033375,Tim Patrick,WR,DET,134.34067636694536,High,280.9000015258789,16.0,31.8,436.0,293.0,,Deep League
00-0036626,Dyami Brown,WR,WAS,134.2912100447207,High,61.45999923348427,13.0,25.8,437.0,294.0,,Deep League
00-0038619,Andrei Iosivas,WR,CIN,131.3479671953708,High,84.10000038146973,9.0,25.9,438.0,295.0,5.0,Deep League
00-0038976,Marvin Mims Jr.,WR,DEN,130.90058854314697,Medium,117.20000076293945,15.0,23.5,441.0,296.0,,Deep League
00-0034272,Marquez Valdes-Scantling,WR,NO,130.87584773669366,High,147.8000030517578,20.0,30.9,442.0,297.0,,Deep League
00-0032398,Chris Moore,WR,WAS,130.6955549862652,High,212.60000306367874,15.0,32.2,443.0,298.0,,Deep League
00-0036415,Van Jefferson,WR,PIT,128.7209113766203,High,81.79999962449074,14.0,29.1,447.0,299.0,,Deep League
00-0031549,Nelson Agholor,WR,BAL,128.45155596393408,High,189.20000076293945,18.0,32.3,448.0,300.0,,Deep League
00-0036671,Dax Milne,WR,CAR,128.41796085098153,Medium,35.40000019222498,9.0,26.2,449.0,301.0,,Deep League
00-0038606,Parker Washington,WR,JAX,123.31528604817258,Medium,70.19999980926514,6.0,23.4,456.0,302.0,,Deep League
00-0035208,Olamide Zaccheaus,WR,WAS,122.15826000947096,High,63.39999961853027,12.0,28.1,458.0,303.0,,Deep League
00-0033572,Jamal Agnew,WR,PIT,121.5211194755125,High,132.69999980926514,16.0,30.4,470.0,304.0,,Deep League
00-0038979,Cedric Tillman,WR,CLE,120.28797791310167,High,94.1999996304512,11.0,25.4,480.0,305.0,5.0,Deep League
00-0038752,Jake Bobo,WR,SEA,115.14167287722415,High,95.90000039339066,14.0,27.1,503.0,306.0,,Deep League
00-0031235,Odell Beckham Jr.,WR,MIA,114.2942151937646,High,204.4000015258789,16.0,32.8,518.0,307.0,,Deep League
00-0037382,Brandon Johnson,WR,PIT,113.99690418410779,High,111.9000015258789,10.0,27.1,521.0,308.0,5.0,Deep League
00-0038465,Malik Heath,WR,GB,111.68520040826472,High,62.0,12.0,25.4,549.0,309.0,,Deep League
00-0038496,Xavier Gipson,WR,NYJ,110.96784523887283,High,105.20000171661377,13.0,24.5,550.0,310.0,,Deep League
00-0036271,Quez Watkins,WR,PIT,110.85303932707886,High,159.800000756979,18.0,27.2,551.0,311.0,,Deep League
00-0037257,David Bell,WR,CLE,110.52145313274796,High,106.10000038146973,10.0,24.7,552.0,312.0,,Deep League
00-0031868,Damiere Byrd,WR,BUF,107.44796383984213,High,80.30000114440918,12.0,32.6,553.0,313.0,,Deep League
00-0037487,Deven Thompkins,WR,CAR,106.94822243487117,High,80.80000019073486,14.0,25.7,555.0,314.0,,Deep League
00-0037837,Calvin Austin III,WR,PIT,106.09724855938599,High,104.90000057220459,15.0,26.4,556.0,315.0,5.0,Deep League
00-0034777,DJ Chark,WR,LAC,105.97071626932177,High,192.0,14.0,28.9,557.0,316.0,,Deep League
00-0034418,Cedrick Wilson Jr.,WR,NO,105.23476802765906,High,129.79999923706055,12.0,29.8,558.0,317.0,5.0,Deep League
00-0034386,Justin Watson,WR,KC,105.03162812199776,High,186.5,19.0,29.4,559.0,318.0,,Deep League
00-0035406,Lil'Jordan Humphrey,WR,DEN,104.91293400555509,High,75.70000076293945,11.0,27.4,560.0,319.0,,Deep League
00-0036255,Denzel Mims,WR,PIT,104.4187243709749,High,38.30000019073486,10.0,27.9,561.0,320.0,,Deep League
00-0037614,John Metchie III,WR,HOU,102.5194510999534,High,79.00000071525574,15.0,25.1,565.0,321.0,,Deep League
00-0035298,Scott Miller,WR,PIT,100.59645282821783,High,61.60000038146973,9.0,28.1,568.0,322.0,,Deep League
00-0037801,KaVontae Turpin,WR,DAL,99.94478987119261,High,97.20000076293945,12.0,29.1,569.0,323.0,,Deep League
00-0035500,Greg Dortch,WR,ARI,99.66205272104338,High,115.0,9.0,27.3,570.0,324.0,,Deep League
00-0032208,Phillip Dorsett,WR,ATL,99.25216014095254,High,92.70000076293945,14.0,32.7,571.0,325.0,,Deep League
00-0033251,Zach Pascal,WR,ARI,99.00980345483497,High,84.0,15.0,30.7,572.0,326.0,,Deep League
00-0038618,Xavier Hutchinson,WR,HOU,97.16151625442772,High,53.30000066757202,13.0,25.3,579.0,327.0,,Deep League
00-0034854,KhaDarel Hodge,WR,ATL,96.6998123489972,High,71.70000076293945,13.0,30.7,581.0,328.0,,Deep League
00-0034407,Ray-Ray McCloud,WR,ATL,96.61868529926608,Medium,65.60000038146973,9.0,28.9,582.0,329.0,,Deep League
00-0032385,Sterling Shepard,WR,TB,94.77016416826066,Medium,41.80000030994415,10.0,32.6,595.0,330.0,,Deep League
00-0035140,Mecole Hardman,WR,KC,94.2062611989345,High,85.90000039339066,10.0,27.5,599.0,331.0,,Deep League
00-0036497,Tim Jones,WR,JAX,93.44935130324174,High,39.80000019073486,9.0,27.3,604.0,332.0,,Deep League
00-0031428,Allen Robinson,WR,DET,92.95784245686275,Medium,129.20000076293945,16.0,32.0,606.0,333.0,5.0,Deep League
00-0038941,Tyler Scott,WR,CHI,89.30261012828478,High,78.90000104904175,13.0,23.9,614.0,334.0,,Deep League
00-0032791,Jakeem Grant,WR,ATL,88.37348298970913,High,159.8000030517578,14.0,32.8,619.0,335.0,,Deep League
00-0036165,Isaiah Hodgins,WR,NYG,86.52593457272205,High,105.5,14.0,26.9,625.0,336.0,,Deep League
00-0033589,David Moore,WR,CAR,85.67419753580488,Medium,55.10000038146973,8.0,30.6,629.0,337.0,,Deep League
00-0031941,Jamison Crowder,WR,WAS,85.32472998330957,High,69.90000057220459,7.0,32.2,630.0,338.0,,Deep League
00-0038608,Kayshon Boutte,WR,NE,85.1892861648903,Medium,7.900000095367432,3.0,23.3,631.0,339.0,,Deep League
00-0031763,DeAndre Carter,WR,CHI,85.16256126795703,High,19.200000047683716,8.0,32.4,632.0,340.0,,Deep League
00-0038573,Derius Davis,WR,LAC,83.38128799130084,High,66.2000002861023,14.0,25.0,637.0,341.0,,Deep League
00-0036247,Freddie Swain,WR,CHI,82.26752528164243,High,140.49999928474426,16.0,27.1,640.0,342.0,,Deep League
00-0034297,Byron Pringle,WR,WAS,82.16334518502316,Medium,58.5,8.0,31.8,641.0,343.0,5.0,Deep League
00-0036277,Quintez Cephus,WR,LA,81.17979268038798,High,78.89999961853027,5.0,27.4,642.0,344.0,,Deep League
00-0036999,Anthony Schwartz,WR,MIA,80.56326062929472,High,61.40000009536743,12.0,25.0,643.0,345.0,5.0,Deep League
00-0034104,Cam Sims,WR,CAR,80.26433008292898,High,82.8000003695488,10.0,29.7,644.0,346.0,5.0,Deep League
00-0034487,Trent Sherfield,WR,MIN,79.04461131574362,High,50.30000019073486,10.0,29.5,647.0,347.0,,Deep League
00-0035045,D.J. Montgomery,WR,IND,78.27256366355181,Medium,13.100000143051147,1.0,28.8,650.0,348.0,,Deep League
00-0036913,Kadarius Toney,WR,CLE,77.38212604015592,High,119.00000143051147,13.0,26.6,652.0,349.0,,Deep League
00-0035645,Gunner Olszewski,WR,NYG,77.23806974280319,High,29.700000286102295,10.0,28.8,654.0,350.0,,Deep League
00-0035891,Cody White,WR,SEA,77.01288561222572,Medium,2.7000000029802322,1.0,26.8,656.0,351.0,,Deep League
00-0034419,Braxton Berrios,WR,MIA,76.28761892779873,High,120.90000116825104,14.0,29.9,657.0,352.0,5.0,Deep League
00-0038821,Rakim Jarrett,WR,TB,75.79841542046177,Medium,17.5,6.0,24.6,659.0,353.0,,Deep League
00-0036387,Jalen Reagor,WR,LAC,75.17821517687696,High,45.50000023841858,9.0,26.7,664.0,354.0,,Deep League
00-0035341,Trenton Irwin,WR,CAR,72.74148338879519,High,115.10000038146973,10.0,29.7,672.0,355.0,,Deep League
00-0032688,Robbie Chosen,WR,MIA,71.55277535879105,High,31.600000381469727,5.0,32.3,675.0,356.0,,Deep League
00-0036862,Ben Skowronek,WR,PIT,70.8706963730395,High,41.499999940395355,10.0,28.2,677.0,357.0,5.0,Deep League
00-0038104,Tyquan Thornton,WR,KC,70.29325611825476,Medium,52.200000286102295,9.0,25.1,680.0,358.0,,Deep League
00-0037742,Treylon Burks,WR,TEN,69.50611520414493,Medium,74.40000033378601,9.0,25.4,682.0,359.0,,Deep League
00-0036183,Kristian Wilkerson,WR,LV,69.40454825923605,Medium,28.200000286102295,1.0,28.6,684.0,360.0,,Deep League
00-0032128,Chris Conley,WR,SF,69.10323567300297,Medium,26.90000057220459,3.0,32.9,685.0,361.0,,Deep League
00-0034054,River Cracraft,WR,MIA,68.59509430946693,High,58.89999961853027,7.0,30.8,686.0,362.0,,Deep League
00-0037098,Samori Toure,WR,CHI,65.85347827692075,Medium,28.699999809265137,4.0,27.4,692.0,363.0,,Deep League
00-0036955,Terrace Marshall Jr.,WR,LV,65.66974088759866,Medium,69.39999961853027,8.0,25.2,693.0,364.0,,Deep League
00-0038090,Skyy Moore,WR,KC,65.66266961950049,High,100.70000147819519,13.0,25.0,694.0,365.0,,Deep League
00-0037091,Bo Melton,WR,GB,64.65508931204201,High,100.99999952316284,6.0,26.3,695.0,366.0,5.0,Deep League
00-0035414,Jalen Guyton,WR,LV,64.62908498936548,Medium,13.400000095367432,2.0,28.2,696.0,367.0,,Deep League
00-0032951,Laquon Treadwell,WR,IND,64.26048771281764,Medium,22.199999809265137,3.0,30.2,697.0,368.0,,Deep League
00-0035639,Parris Campbell,WR,PHI,62.77197302593336,Medium,68.40000057220459,8.0,28.1,702.0,369.0,,Deep League
00-0034279,Equanimeous St. Brown,WR,NO,61.76327113967449,High,114.30000162124634,16.0,28.9,704.0,370.0,,Deep League
00-0035457,Tyron Johnson,WR,DAL,60.930906558980816,Medium,7.600000023841858,4.0,29.6,705.0,371.0,,Deep League
00-0035510,Jeff Smith,WR,ARI,58.644626678869756,Medium,37.70000018924475,8.0,28.4,711.0,372.0,,Deep League
00-0036412,KJ Hamler,WR,BUF,58.113503348936646,High,23.899999618530273,3.0,26.2,713.0,373.0,,Deep League
00-0034646,Brandon Powell,WR,MIN,57.04048829525165,High,134.10000157356262,13.0,30.0,717.0,374.0,5.0,Deep League
00-0035215,Deonte Harty,WR,BAL,55.37963892465919,High,6.300000071525574,2.0,27.7,723.0,375.0,,Deep League
00-0037291,Jalen Nailor,WR,MIN,54.82768644554233,Medium,11.400000095367432,2.0,26.5,725.0,376.0,,Deep League
00-0034867,Malik Turner,WR,SF,54.53152438826143,High,78.0,11.0,29.6,726.0,377.0,,Deep League
00-0037216,Justyn Ross,WR,KC,54.4105338326822,Medium,22.300000190734863,5.0,25.7,727.0,378.0,,Deep League
00-0038647,Ronnie Bell,WR,SF,52.664353854967516,Medium,44.80000019073486,8.0,25.6,733.0,379.0,,Deep League
00-0032543,Alex Erickson,WR,HOU,52.214081949181235,Medium,15.0,4.0,32.8,735.0,380.0,5.0,Deep League
00-0037132,Britain Covey,WR,PHI,51.920931847893186,Medium,16.199999809265137,2.0,28.5,737.0,381.0,5.0,Deep League
00-0038640,Jalen Brooks,WR,DAL,51.460917514211964,High,25.40000009536743,3.0,25.3,739.0,382.0,,Deep League
00-0036331,Devin Duvernay,WR,JAX,51.38948259449411,High,15.299999952316284,6.0,28.0,740.0,383.0,,Deep League
00-0037273,Kyle Philips,WR,PHI,50.641506729065796,Medium,30.799999713897705,4.0,26.2,742.0,384.0,,Deep League
00-0034860,Dante Pettis,WR,NO,48.87825294968852,High,105.70000004768372,14.0,29.9,746.0,385.0,,Deep League
00-0036841,Austin Trammell,WR,JAX,48.859317570789486,Medium,14.900000095367432,2.0,27.2,747.0,386.0,5.0,Deep League
00-0036427,Tyler Johnson,WR,LA,47.65892170597711,High,12.800000011920929,1.0,27.0,752.0,387.0,,Deep League
00-0036527,DJ Turner,WR,LV,45.708369438193344,High,5.599999904632568,2.0,28.6,754.0,388.0,,Deep League
00-0034928,Steven Sims,WR,BAL,45.14283608619,High,11.600000001490116,2.0,28.4,757.0,389.0,,Deep League
00-0034317,Keith Kirkwood,WR,BAL,43.16459357245069,Medium,7.799999952316284,3.0,30.7,764.0,390.0,,Deep League
00-0038576,Charlie Jones,WR,CIN,40.964768319032295,Medium,30.200000166893005,4.0,26.8,771.0,391.0,5.0,Deep League
00-0036176,Mason Kinsey,WR,TEN,40.29999144416716,High,3.100000023841858,1.0,27.0,773.0,392.0,,Deep League
00-0036635,Ihmir Smith-Marsette,WR,NYG,40.09217824236711,Medium,4.399999998509884,3.0,26.0,775.0,393.0,,Deep League
00-0036268,Laviska Shenault Jr.,WR,LAC,39.28141752290256,Medium,47.5,8.0,26.9,778.0,394.0,,Deep League
00-0034653,Deontay Burnett,WR,DAL,39.21016317680599,Medium,13.800000190734863,2.0,27.9,779.0,395.0,,Deep League
00-0037093,Dareke Young,WR,SEA,38.62372030208705,High,14.0,2.0,26.2,781.0,396.0,,Deep League
00-0036482,Mike Strachan,WR,WAS,38.53529713543017,High,16.40000009536743,5.0,28.1,782.0,397.0,,Deep League
00-0035359,David Sills,WR,DEN,38.110126918727865,Medium,7.700000047683716,4.0,30.3,785.0,398.0,,Deep League
00-0036646,Simi Fehoko,WR,LAC,36.10967175314561,Medium,10.400000035762787,1.0,27.8,794.0,399.0,,Deep League
00-0036652,Racey McMath,WR,DAL,35.3090010919352,Medium,5.800000011920929,5.0,26.2,796.0,400.0,,Deep League
00-0033460,John Ross,WR,PHI,33.17363360384463,Medium,66.99999964237213,9.0,29.8,808.0,401.0,,Deep League
00-0035021,Ashton Dulin,WR,IND,32.03064256643913,High,79.00000077486038,7.0,28.3,819.0,402.0,5.0,Deep League
00-0038092,Erik Ezukanma,WR,MIA,30.24178202757268,Medium,5.700000047683716,2.0,25.6,832.0,403.0,,Deep League
00-0035480,Malik Taylor,WR,NYJ,30.0,Medium,7.399999976158142,1.0,29.7,847.0,404.0,,Deep League
00-0037348,Tanner Conner,WR,MIA,30.0,Low,0.0,2.0,27.5,847.0,404.0,,Deep League
00-0035399,Stanley Morgan,WR,TEN,30.0,High,6.900000035762787,3.0,29.0,847.0,404.0,,Deep League
00-0035544,Tom Kennedy,WR,DET,30.0,Medium,41.10000038146973,5.0,29.1,847.0,404.0,,Deep League
00-0036877,Jaelon Darden,WR,SEA,30.0,Medium,9.2999999076128,3.0,26.6,847.0,404.0,,Deep League
00-0035593,Juwann Winfree,WR,IND,30.0,Medium,5.200000047683716,3.0,29.0,847.0,404.0,,Deep League
00-0035527,Andy Isabella,WR,PIT,30.0,High,9.699999906122684,3.0,28.8,847.0,404.0,5.0,Deep League
00-0037300,Mike Woods,WR,CLE,30.0,Medium,20.0,6.0,25.5,847.0,404.0,,Deep League
00-0036254,Collin Johnson,WR,CHI,30.0,Medium,4.600000023841858,1.0,27.9,847.0,404.0,,Deep League
00-0036630,Tylan Wallace,WR,BAL,30.0,Medium,4.600000023841858,1.0,26.3,847.0,404.0,,Deep League
00-0036620,Dee Eskridge,WR,MIA,30.0,High,2.5,3.0,28.4,847.0,404.0,,Deep League
00-0034353,Anthony Miller,WR,BAL,30.0,Medium,26.5,3.0,30.9,847.0,404.0,5.0,Deep League
00-0035703,Miles Boykin,WR,SEA,30.0,Medium,7.100000023841858,3.0,28.9,847.0,404.0,,Deep League
00-0036439,Tyrie Cleveland,WR,IND,30.0,Low,0.0,1.0,27.9,847.0,404.0,,Deep League
00-0036133,James Proche,WR,CLE,30.0,Low,0.0,2.0,28.9,847.0,404.0,,Deep League
00-0033292,Trent Taylor,WR,SF,30.0,Medium,0.29999999701976776,3.0,31.3,847.0,404.0,,Deep League
